UNITID,MDCOST_ALL,GRAD_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,MDEARN_PD,COUNT_NWNE_1YR,COUNT_WNE_1YR,PCTPELL,CDR2,CDR3,PELL_EVER,RPY_7YR_RT,GT_THRESHOLD_P11,COUNT_ED,AGE_ENTRY,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,POVERTY_RATE,UNEMP_RATE
106315,NA,7000,NA,NA,NA,NA,NA,0.9615,NA,0.146,NA,0.3548387097,NA,NA,29.092592593,0.8981481481,0.1203703704,0.1851851852,NA,0.4819277108,9378.0925926,NA,NA
106324,NA,6333,NA,NA,NA,NA,NA,0.7692,NA,0.102,0.8181818182,NA,NA,NA,24.787878788,NA,0.3333333333,0.4242424242,NA,NA,34528.030303,NA,NA
106342,NA,25000,15825,9500,NA,NA,NA,0.4578,NA,0.064,0.6460807601,0.701863354,NA,NA,20.104513064,0.460807601,0.0356294537,0.9168646081,NA,0.3629441624,61814.669834,NA,NA
106351,NA,13000,7000,9500,NA,NA,NA,0.7326,NA,0.026,0.9601328904,0.3917525773,NA,NA,26.810631229,0.4485049834,0.0863787375,0.2724252492,NA,0.604,12063.172757,NA,NA
106360,NA,9833,NA,NA,NA,NA,NA,0.6957,NA,0.144,0.9109589041,0.3555555556,NA,NA,26.691780822,NA,0.2602739726,0.3424657534,NA,0.520661157,22604.609589,NA,NA
106397,NA,21250,14000,12304,NA,NA,NA,0.2359,NA,0.063,0.529075183,0.7283097131,NA,NA,21.509780439,0.5391882901,0.0629407851,0.8278110446,0.002661344,0.2772096932,79433.795077,NA,NA
106412,NA,27500.5,13037,10017,NA,NA,NA,0.7231,NA,0.247,0.90374677,0.4076755974,NA,NA,21.632428941,0.5271317829,0.0271317829,0.8100775194,NA,0.4137931034,27507.939276,NA,NA
106449,NA,5500,4375,4500,NA,NA,NA,0.2849,NA,0.2,0.8882950294,0.5946791862,NA,NA,23.149118119,0.5895243185,0.1582041689,0.6328166756,NA,0.4701627486,29983.480492,NA,NA
106458,NA,18000,11000,9500,NA,NA,NA,0.4522,NA,0.102,0.7553363229,0.591680612,NA,NA,23.350313901,0.6057399103,0.1411659193,0.6755156951,0.0039461883,0.3975809598,44806.550852,NA,NA
106467,NA,16720,9500,7980.5,NA,NA,NA,0.4447,NA,0.171,0.7948233516,0.5857637173,NA,NA,24.46835443,0.5558284527,0.1811826941,0.6164745891,0.0035896467,0.4658941845,40178.550538,NA,NA
106485,NA,13706,6601,5750,NA,NA,NA,0.6096,NA,0.249,0.8513388735,0.5118110236,NA,NA,23.55355494,0.5609418283,0.0872576177,0.6814404432,NA,0.5382932166,31445.888273,NA,NA
106494,NA,9833,NA,NA,NA,NA,NA,0.7326,NA,0.089,0.9219512195,0.5289855072,NA,NA,25.546341463,0.9463414634,0.2634146341,0.356097561,NA,0.4942528736,21593.556098,NA,NA
106546,NA,12000,9500,9500,NA,NA,NA,0.5033,NA,0.061,0.7128427128,NA,NA,NA,26.59018759,0.8932178932,0.2525252525,0.3535353535,NA,0.4296875,40183.463203,NA,NA
106625,NA,8963,6000,4800,NA,NA,NA,0.6161,NA,0.243,0.9195020747,0.4928909953,NA,NA,25.830705394,0.6282157676,0.2298755187,0.4580912863,NA,0.5419921875,24971.536929,NA,NA
106704,NA,20250,10284,9500,NA,NA,NA,0.4101,NA,0.091,0.7223004223,0.5983379501,NA,NA,21.166298009,0.5994369596,0.0577116429,0.8278705007,0.0028152021,0.3473913043,49542.332194,NA,NA
106713,NA,21500,9500,9500,NA,NA,NA,0.4426,NA,0.109,0.6777996071,0.6097560976,NA,NA,25.218074656,0.4734774067,0.184675835,0.6149312377,NA,0.4008810573,52118.092338,NA,NA
106795,NA,NA,NA,NA,NA,NA,NA,0.3534,NA,NA,NA,NA,NA,NA,24.18041958,0.6573426573,0.1762237762,0.5496503497,NA,0.6445578231,21411.188811,NA,NA
106810,NA,12000,7483,8875,NA,NA,NA,0.475,NA,0.246,0.7265625,0.5238095238,NA,NA,20.71875,0.4375,NA,0.90625,NA,NA,49990.875,NA,NA
106829,NA,NA,NA,NA,NA,NA,NA,0.8427,NA,NA,NA,NA,NA,NA,25.979522184,0.4505119454,0.1365187713,0.4232081911,NA,0.5862068966,13353.843003,NA,NA
106883,NA,2500,2000,1750,NA,NA,NA,0.4102,NA,0.281,0.9700499168,0.4102564103,NA,NA,22.264559068,0.6239600666,0.0915141431,0.6705490849,NA,0.4894837476,19987.457571,NA,NA
106892,NA,3748,3412,3412,NA,NA,NA,0.6927,NA,0.218,0.9410815174,0.4056603774,NA,NA,26.563357546,0.9539951574,0.1444713479,0.3026634383,NA,0.6035328754,17135.378531,NA,NA
106908,NA,12451.5,9833,9613.5,NA,NA,NA,0.514,NA,0.122,0.8596187175,NA,NA,NA,24.223570191,0.9566724437,0.2114384749,0.4280762565,NA,0.4512195122,28709.131716,NA,NA
106980,NA,12346.5,9500,6750,NA,NA,NA,0.6389,NA,0.26,0.9389587074,0.3944636678,NA,NA,26.452423698,0.6044284859,0.2052663076,0.4308797127,0.0089766607,0.5242445538,21884.774985,NA,NA
106999,NA,8625,5500,5720,NA,NA,NA,0.5855,NA,0.244,0.9385403329,0.4617117117,NA,NA,24.678617157,0.609475032,0.2215108835,0.4839948784,NA,0.5198237885,25551.699104,NA,NA
107044,NA,26000,19500,16985,NA,NA,NA,0.2663,NA,0.031,0.4982296409,0.8067940552,NA,NA,21.149215984,0.5720789074,0.0875063227,0.8507840162,NA,0.2185706834,82688.659079,NA,NA
107071,NA,19212.5,8930,7500,NA,NA,NA,0.5408,NA,0.149,0.7883175237,0.5877926421,NA,NA,21.956065901,0.5581627559,0.0838741887,0.7858212681,NA,0.4194429274,41743.908637,NA,NA
107080,NA,25500,19500,15500,NA,NA,NA,0.1861,NA,0.048,0.3996062992,0.85,NA,NA,19.50984252,0.531496063,NA,0.9744094488,NA,0.1501014199,101533.91142,NA,NA
107099,NA,NA,NA,NA,NA,NA,NA,0.8636,NA,0.154,NA,NA,NA,NA,27.046875,NA,0.28125,0.34375,NA,0.5192307692,16461.8125,NA,NA
107123,NA,19557.5,NA,NA,NA,NA,NA,0.625,NA,0.116,0.8481012658,NA,NA,NA,26.215189873,NA,0.3417721519,0.3544303797,NA,NA,34302.417722,NA,NA
107141,NA,22781.5,18000,17995,NA,NA,NA,0.3053,NA,0.031,0.6345733042,0.8414634146,NA,NA,25.602844639,0.6028446389,0.2472647702,0.5864332604,NA,0.3004640371,60902.45186,NA,NA
107211,NA,NA,NA,NA,NA,NA,NA,0.641,NA,0.107,NA,NA,NA,NA,24.475,NA,NA,0.325,NA,NA,17717.075,NA,NA
107220,NA,6365,6365,8066,NA,NA,NA,0.3866,NA,0.141,0.8821752266,NA,NA,NA,26.682779456,0.9456193353,0.2900302115,0.3625377644,NA,0.5795454545,27042.885196,NA,NA
107293,NA,9833,NA,NA,NA,NA,NA,0.6987,NA,0.114,0.8967741935,NA,NA,NA,25.993548387,NA,0.2903225806,0.3419354839,NA,0.5073529412,24877.264516,NA,NA
107318,NA,NA,NA,NA,NA,NA,NA,0.5666,NA,NA,NA,NA,NA,NA,25.541623844,0.5519013361,0.1264131552,0.4892086331,0.0102774923,0.5798212005,16168.189106,NA,NA
107327,NA,NA,NA,NA,NA,NA,NA,0.4435,NA,0.095,NA,0.5081967213,NA,NA,23.873994638,0.6662198391,0.1715817694,0.5375335121,NA,0.6264090177,20992.13807,NA,NA
107363,NA,4203,NA,NA,NA,NA,NA,0.7791,NA,0.05,NA,NA,NA,NA,25.7375,NA,0.325,0.2875,NA,0.6470588235,18806.2875,NA,NA
107442,NA,NA,9500,9500,NA,NA,NA,0.7553,NA,0.183,NA,0.375,NA,NA,27.370786517,0.3820224719,0.1123595506,0.3033707865,NA,0.5,14945.932584,NA,NA
107460,NA,8165,6810,5142,NA,NA,NA,0.6128,NA,0.228,0.9368499257,0.4868995633,NA,NA,26.022288262,0.5690936107,0.2429420505,0.5007429421,NA,0.5411184211,24231.185736,NA,NA
107488,NA,NA,NA,NA,NA,NA,NA,0.2817,NA,NA,NA,NA,NA,NA,26.737642586,0.3802281369,0.2281368821,0.3802281369,NA,0.6376146789,18208.939163,NA,NA
107512,NA,23268.5,18500,12000,NA,NA,NA,0.289,NA,0.068,0.559375,0.7783641161,NA,NA,19.85,0.4796875,0.0296875,0.9421875,NA,0.2334943639,77378.135938,NA,NA
107521,NA,8500,5500,3890,NA,NA,NA,0.3411,NA,0.139,0.8909883721,0.5217391304,NA,NA,26.950581395,0.710755814,0.2485465116,0.414244186,NA,0.5604575163,27600.981105,NA,NA
107549,NA,12676.5,7479,4750,NA,NA,NA,0.6743,NA,0.192,0.9551148225,0.3906810036,NA,NA,27.446764092,0.6816283925,0.2943632568,0.3736951983,NA,0.5153751538,20029.371608,NA,NA
107558,NA,25046,12000,12000,NA,NA,NA,0.4239,NA,0.175,0.7173144876,0.7515151515,NA,NA,20.402826855,0.5300353357,NA,0.925795053,NA,0.3946360153,53190.660777,NA,NA
107585,NA,7187,4500,4500,NA,NA,NA,0.6836,NA,0.169,0.8805782527,0.5714285714,NA,NA,24.935889378,0.61345066,0.1829038341,0.5417976116,NA,0.5093123209,29810.079195,NA,NA
107600,NA,31000,19500,15000,NA,NA,NA,0.7176,NA,0.156,0.8904494382,0.4262295082,NA,NA,22.943820225,0.6713483146,0.0421348315,0.7162921348,NA,0.4285714286,24147.530899,NA,NA
107619,NA,NA,3500,3000,NA,NA,NA,0.3613,NA,0.17,NA,0.4130434783,NA,NA,23.180882353,0.6852941176,0.1220588235,0.5852941176,NA,0.5035211268,15829.282353,NA,NA
107637,NA,5500,3500,3211,NA,NA,NA,0.6527,NA,0.267,0.9475113122,0.5424836601,NA,NA,25.750226244,0.6669683258,0.1366515837,0.4904977376,NA,0.5247844828,20740.085068,NA,NA
107655,NA,9833,NA,NA,NA,NA,NA,0.6308,NA,0.095,NA,NA,NA,NA,25.121212121,NA,0.2121212121,0.3939393939,NA,0.5555555556,26498.227273,NA,NA
107664,NA,18017.5,9500,7695,NA,NA,NA,0.6441,NA,0.188,0.8897085946,0.4075790622,NA,NA,27.585761712,0.6034673552,0.1510512726,0.402434526,0.0042419771,0.4963648381,23982.292143,NA,NA
107725,NA,2250,NA,NA,NA,NA,NA,0.5753,NA,0.233,NA,0.5,NA,NA,25.070197044,0.6490147783,0.1564039409,0.525862069,NA,0.5216763006,19051.299261,NA,NA
107743,NA,NA,NA,NA,NA,NA,NA,0.3981,NA,NA,NA,NA,NA,NA,25.741935484,0.6301075269,0.2408602151,0.4537634409,NA,0.7060301508,17876.316129,NA,NA
107789,NA,9833,NA,NA,NA,NA,NA,0.5414,NA,0.177,0.7583892617,NA,NA,NA,23.946308725,NA,0.1744966443,0.5503355705,NA,0.4029850746,49690.416107,NA,NA
107831,NA,8750,NA,NA,NA,NA,NA,0.4437,NA,0.106,NA,0.5555555556,NA,NA,27.637254902,NA,0.3431372549,0.2156862745,NA,NA,19362.490196,NA,NA
107840,NA,20500,9500,8620,NA,NA,NA,0.897,NA,0,0.9795221843,NA,NA,NA,32.228668942,0.656996587,0.0938566553,0.1313993174,NA,0.5565819861,7832.3805461,NA,NA
107877,NA,19000,9500,8250,NA,NA,NA,0.4704,NA,0.089,0.6840659341,0.731884058,NA,NA,20.826923077,0.532967033,0.0604395604,0.8763736264,NA,0.3611940299,52696.56044,NA,NA
107974,NA,9252.5,7000,5000,NA,NA,NA,0.5233,NA,0.194,0.9046296296,0.5655430712,NA,NA,26.849074074,0.7305555556,0.1694444444,0.4361111111,NA,0.5540540541,23237.112037,NA,NA
107983,NA,16800,9093,8625.5,NA,NA,NA,0.5034,NA,0.18,0.8009232545,0.578125,NA,NA,21.949221004,0.5776110791,0.0830929025,0.769186382,NA,0.4195804196,38797.830352,NA,NA
107992,NA,5500,3500,4500,NA,NA,NA,0.196,NA,0.219,0.9315068493,0.5289855072,NA,NA,24.908675799,0.5540334855,0.1537290715,0.5449010654,NA,0.5465949821,25135.885845,NA,NA
108065,NA,NA,NA,NA,NA,NA,NA,0.7692,NA,NA,NA,NA,NA,NA,28.903225806,NA,NA,NA,NA,NA,6607.6129032,NA,NA
108092,NA,15000,6750,5500,NA,NA,NA,0.5074,NA,0.203,0.8322832283,0.5621727749,NA,NA,23.429942994,0.5727572757,0.1362136214,0.6504650465,0.0066006601,0.4927586207,36207.024302,NA,NA
108232,NA,34889,12055,13000,NA,NA,NA,0.4008,NA,0.11,0.7328026128,0.5462760985,NA,NA,25.397428047,0.5831802409,0.141253317,0.5145948153,0.0104102878,0.3762283575,41095.028781,NA,NA
108250,NA,25729,12889,11601,NA,NA,NA,0.7137,NA,0.188,0.8696121687,0.4616727781,NA,NA,30.41408781,0.3000370245,0.2340563389,0.2136311746,0.0308537225,0.4966212927,24279.436364,NA,NA
108269,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108348,NA,9500,9100,9500,NA,NA,NA,0.9579,NA,0.205,0.8913043478,0.4210526316,NA,NA,30.579710145,0.4782608696,0.1884057971,0.2463768116,NA,0.5862068966,17504.376812,NA,NA
108649,NA,9860,NA,NA,NA,NA,NA,0.7407,NA,0.167,0.8618181818,NA,NA,NA,25.523636364,NA,0.0727272727,0.3890909091,NA,0.4218009479,24000.221818,NA,NA
108667,NA,NA,4500,6250,NA,NA,NA,0.2273,NA,0.175,0.9928961749,0.4827586207,NA,NA,26.587431694,0.5459016393,0.1289617486,0.4863387978,0.0098360656,0.552193646,15441.369399,NA,NA
108807,NA,10500,5500,5050.5,NA,NA,NA,0.2531,NA,0.245,0.984388068,0.57,NA,NA,23.744354614,0.5344298857,0.1212712573,0.6186228046,0.00557569,0.612112473,24186.761918,NA,NA
108852,NA,12000,9500,9500,NA,NA,NA,0.5039,NA,0.097,0.6108597285,0.694214876,NA,NA,21.178733032,0.6040723982,0.0226244344,0.8235294118,NA,0.2679425837,58261.708145,NA,NA
108861,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108870,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108977,NA,4700,4206,3500,NA,NA,NA,0.82,NA,0,NA,NA,NA,NA,25.056603774,0.3962264151,NA,0.4528301887,NA,0.7391304348,17295.150943,NA,NA
109040,NA,9500,9500,9500,NA,NA,NA,0.7371,NA,0.08,0.9044029467,0.4341662662,NA,NA,25.652218605,0.7807092685,0.1298612301,0.4339557992,0.0063388727,0.5785837651,22529.963337,NA,NA
109086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109208,NA,9361,5500,5362,NA,NA,NA,0.2843,NA,0.263,0.9912695152,0.4390243902,NA,NA,26.725041085,0.5591618735,0.1605382087,0.4572719803,0.0087304848,0.5157257025,16231.357436,NA,NA
109350,NA,11765,6000,5824,NA,NA,NA,0.5291,NA,0.261,0.992019347,0.3500597372,NA,NA,26.515840387,0.569528416,0.1042321644,0.4443772672,0.007376058,0.578000972,14814.627086,NA,NA
109651,NA,34096,30000,29936,NA,NA,NA,0.3599,NA,0.032,0.7178002894,0.7864661654,NA,NA,23.088277858,0.490593343,0.0492040521,0.6714905933,NA,0.2146118721,55724.494935,NA,NA
109721,NA,9500,8920,7500,NA,NA,NA,0.8116,NA,0.268,NA,0.3414634146,NA,NA,31.32866242,0.549044586,0.1452229299,0.1643312102,NA,0.5928961749,8268.8127389,NA,NA
109730,NA,9500,5144,7000,NA,NA,NA,0.9442,NA,0.305,NA,0.2307692308,NA,NA,30.603498542,0.2419825073,0.1049562682,0.221574344,0.0728862974,0.56,6292.3381924,NA,NA
109785,NA,22700,14250,15000,NA,NA,NA,0.2898,NA,0.036,0.5699360341,0.8379782711,NA,NA,25.935607676,0.6961620469,0.1912579957,0.5501066098,0.0051172708,0.3516639131,67810.236247,NA,NA
109819,NA,10500,5500,5250,NA,NA,NA,0.3976,NA,0.213,0.995936847,0.5222929936,NA,NA,23.420013931,0.5718597632,0.091827258,0.5899698166,0.005340144,0.6336035606,18096.062805,NA,NA
109907,NA,NA,NA,NA,NA,NA,NA,0.4902,NA,NA,NA,NA,NA,NA,28.488124488,0.5921375921,0.2731367731,0.2743652744,0.018018018,0.5690097486,16641.108518,NA,NA
109934,NA,15300,NA,NA,NA,NA,NA,0.7057,NA,0.092,0.9196787149,0.4083769634,NA,NA,24.642570281,0.9477911647,0.1847389558,0.437751004,NA,0.564516129,21550.722892,NA,NA
110060,NA,NA,NA,NA,NA,NA,NA,0.3686,NA,0.111,0.9133858268,NA,NA,NA,24.913385827,0.2913385827,0.0787401575,0.6377952756,NA,0.5272727273,26409.669291,NA,NA
110097,NA,23500,19375,17906,NA,NA,NA,0.311,NA,0.022,0.5345188285,0.8748261474,NA,NA,20.384937238,0.6323221757,0.0214435146,0.9016736402,NA,0.2084257206,82342.421548,NA,NA
110185,NA,31000,21000,26188,NA,NA,NA,0.378,NA,0.105,0.6936170213,0.619266055,NA,NA,23.582978723,0.4978723404,NA,0.6893617021,NA,0.2688679245,53896.604255,NA,NA
110194,NA,9394,NA,NA,NA,NA,NA,0.8077,NA,0.07,0.8778877888,0.693877551,NA,NA,30.02310231,NA,0.2805280528,0.198019802,0.0330033003,0.635193133,25588.066007,NA,NA
110219,NA,20000,9500,6334,NA,NA,NA,0.5675,NA,0.011,0.8990869774,0.510989011,NA,NA,32.908217203,0.618452667,0.2984142239,0.1225372417,0.0543008169,0.5077014218,23372.265738,NA,NA
110246,NA,12000,6750,5647,NA,NA,NA,0.4845,NA,0.253,0.9674716609,0.4816384181,NA,NA,24.371775916,0.5022178413,0.1074420897,0.5605388533,0.0090356497,0.4992832275,19866.245277,NA,NA
110307,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110316,NA,18750,18750,18750,NA,NA,NA,0.5067,NA,0.032,0.7966101695,0.7111111111,NA,NA,33.694915254,0.7288135593,0.1016949153,0.1016949153,NA,0.3557692308,24606.110169,NA,NA
110334,NA,10500,6500,6065,NA,NA,NA,0.2442,NA,0.163,0.9811214427,0.6424731183,NA,NA,24.829811214,0.5378979994,0.0819949281,0.550859397,0.0092983939,0.4818181818,19993.091293,NA,NA
110361,NA,26750,16750,14727.5,NA,NA,NA,0.4756,NA,0.047,0.6696533836,0.7269709544,NA,NA,23.989625088,0.6432445178,0.1407686866,0.6399434096,0.006366423,0.4018567639,60396.168592,NA,NA
110370,NA,27000,19000,25250,NA,NA,NA,0.3336,NA,0.033,0.6794871795,0.8388429752,NA,NA,22.23992674,0.6593406593,0.043956044,0.7545787546,NA,0.2475442043,57623.521978,NA,NA
110398,NA,10000,10000,10000,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,26.36682243,0.5537383178,0.0373831776,NA,NA,0.2351485149,16846.778037,NA,NA
110404,NA,13167,6584,11206,NA,NA,NA,0.1126,NA,0.025,0.4652406417,NA,NA,NA,19.347593583,0.3368983957,NA,NA,NA,NA,96354.139037,NA,NA
110413,NA,23000,18375,16750,NA,NA,NA,0.2722,NA,0.027,0.5042613636,0.8650217707,NA,NA,22.208806818,0.5731534091,0.0582386364,0.7961647727,NA,0.2976098689,83304.017045,NA,NA
110422,NA,19000,15509.5,15825,NA,NA,NA,0.2012,NA,0.016,0.4968028419,0.9115019542,NA,NA,20.230373002,0.4811722913,0.0129662522,0.9119005329,0.0024866785,0.2488191952,89378.095737,NA,NA
110468,NA,4000,3750,4000,NA,NA,NA,0.1232,NA,0.027,0.1481081081,0.6319444444,NA,NA,31.073513514,0.7459459459,0.1859459459,0.0594594595,0.0443243243,0.373006135,23722.686486,NA,NA
110486,NA,14000,8665,8845,NA,NA,NA,0.626,NA,0.067,0.8226547124,0.6947368421,NA,NA,22.987972884,0.6313142357,0.0872512574,0.6772359501,0.0045921714,0.5606763022,38140.653619,NA,NA
110495,NA,15500,12500,11686,NA,NA,NA,0.6006,NA,0.056,0.8256259869,0.7524084778,NA,NA,23.320550417,0.6582449808,0.0879765396,0.6548612678,0.0038348748,0.5603948897,38628.158132,NA,NA
110510,NA,16924.5,13000,13000,NA,NA,NA,0.6281,NA,0.069,0.8667630406,0.6239236677,NA,NA,22.95434285,0.6283580292,0.069027828,0.6760631249,0.0044572943,0.5730337079,37230.903506,NA,NA
110529,NA,18460,13745,15000,NA,NA,NA,0.4674,NA,0.032,0.7750026346,0.8208913649,NA,NA,22.125619138,0.471493308,0.0457371694,0.7341131837,0.005163874,0.4538212596,45554.96849,NA,NA
110538,NA,16500,13750,13598,NA,NA,NA,0.4226,NA,0.055,0.7427648216,0.7828859952,NA,NA,22.375386344,0.5611126721,0.0602697387,0.740797977,0.0039336892,0.4176337847,52193.3449,NA,NA
110547,NA,15000,12490.5,12500,NA,NA,NA,0.6047,NA,0.077,0.844560278,0.600204499,NA,NA,25.268912056,0.6398021919,0.0848703555,0.50521251,0.0065490511,0.5555357779,29181.255547,NA,NA
110556,NA,15119.5,11000,12312,NA,NA,NA,0.5699,NA,0.043,0.8528670765,0.7595456742,NA,NA,22.285296785,0.5900433337,0.0669152474,0.7547112768,0.0036279351,0.4927851892,37246.816991,NA,NA
110565,NA,14605,12457,12500,NA,NA,NA,0.443,NA,0.035,0.7804961389,0.8074359874,NA,NA,22.875555252,0.5820405932,0.0629399303,0.6911091369,0.0047837081,0.4546794399,44160.437573,NA,NA
110574,NA,15554,11392,11000,NA,NA,NA,0.4758,NA,0.046,0.7749741774,0.7551942186,NA,NA,24.773793714,0.6591412129,0.0886823078,0.5276671093,0.0038365058,0.4786355476,37771.772318,NA,NA
110583,NA,15000,12500,13229,NA,NA,NA,0.4974,NA,0.038,0.7701858997,0.8058802692,NA,NA,22.694142406,0.5810592774,0.0450368292,0.6914766749,0.0039284462,0.4515146387,42412.844476,NA,NA
110592,NA,13238.5,10615,10769.5,NA,NA,NA,0.663,NA,0.06,0.8876204972,0.69653349,NA,NA,23.476915271,0.595890411,0.0608828006,0.6286994757,0.0040588534,0.5970625071,28569.953746,NA,NA
110608,NA,14750,11000,11000,NA,NA,NA,0.5227,NA,0.052,0.8298661869,0.7396757418,NA,NA,22.65461599,0.5755650512,0.046778365,0.7178679861,0.0042730237,0.5054673721,36305.567525,NA,NA
110617,NA,16495,12500,12500,NA,NA,NA,0.5366,NA,0.058,0.8088266348,0.7757221681,NA,NA,23.394453438,0.5899908496,0.0785528261,0.645526853,0.0055606391,0.4584973473,40334.550011,NA,NA
110635,NA,13910,12634,13000,NA,NA,NA,0.3143,NA,0.029,0.7082896118,0.8466868774,NA,NA,21.402238545,0.5513582838,0.0315961292,0.7993470911,0.0022152268,0.334025974,55080.28145,NA,NA
110644,NA,14500,12399,11667,NA,NA,NA,0.4284,NA,0.027,0.7215270221,0.8739064283,NA,NA,21.222252448,0.5956655785,0.0273848386,0.8291621328,0.0031737396,0.376038206,53444.722887,NA,NA
110653,NA,16667,14500,15000,NA,NA,NA,0.4536,NA,0.023,0.761234272,0.8598494049,NA,NA,20.455062912,0.5562212902,0.0187737168,0.8983423208,0.0019972039,0.4395825922,50332.574695,NA,NA
110662,NA,15000,13600,14409.5,NA,NA,NA,0.3588,NA,0.015,0.6836638338,0.8542898227,NA,NA,21.320113314,0.5877242682,0.0235127479,0.8195467422,0.0023607177,0.3378975741,55475.269027,NA,NA
110671,NA,19300,16208,16475,NA,NA,NA,0.5752,NA,0.043,0.7935528919,0.8059081468,NA,NA,20.395903642,0.5417200047,0.0180379379,0.8975910625,0.0016292331,0.4303239145,49990.370883,NA,NA
110680,NA,18910,16200,16833,NA,NA,NA,0.4006,NA,0.025,0.7206381534,0.8953439597,NA,NA,20.66700611,0.4937768726,0.0214980765,0.8833446481,0.0013577733,0.3705985915,56675.715207,NA,NA
110699,NA,6000,6000,5698.5,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,26.855691057,0.6341463415,0.0670731707,NA,NA,0.3046357616,12459.813008,NA,NA
110705,NA,16304,13533,13000,NA,NA,NA,0.3806,NA,0.04,0.711057628,0.8395218718,NA,NA,20.084102153,0.5396443375,0.0057494317,0.9288674957,0.0013370771,0.385999695,61309.741276,NA,NA
110714,NA,19796.5,15860,15000,NA,NA,NA,0.4598,NA,0.034,0.7203428056,0.8463743193,NA,NA,20.464742144,0.5510449556,0.0121786198,0.8806194557,0.0028567133,0.3591390384,57761.301007,NA,NA
110778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,NA,NA,NA,NA,35.842105263,NA,NA,NA,NA,NA,47699.157895,NA,NA
110875,NA,9704,NA,NA,NA,NA,NA,0.5267,NA,0.142,0.8125,NA,NA,NA,22.725,NA,0.125,0.6125,NA,0.5245901639,43818.7875,NA,NA
110918,NA,NA,NA,NA,NA,NA,NA,0.5161,NA,0.111,NA,NA,NA,NA,31.285714286,NA,NA,NA,NA,NA,19260.857143,NA,NA
111009,NA,12655,9500,9500,NA,NA,NA,0.3722,NA,0.249,0.7243902439,0.6159455518,NA,NA,27.936585366,0.4634146341,0.1487804878,0.3829268293,NA,0.4057142857,36058.712195,NA,NA
111054,NA,6777.5,6500,3300,NA,NA,NA,0.5159,NA,0.067,0.8908450704,0.5820895522,NA,NA,26.246478873,0.7535211268,0.2253521127,0.4225352113,NA,0.5223214286,26811.704225,NA,NA
111081,NA,28750,27000,26000,NA,NA,NA,0.3226,NA,0.053,0.5824468085,0.753125,NA,NA,21.340425532,0.5505319149,NA,0.8191489362,NA,0.1899441341,72437.534574,NA,NA
111188,NA,26000,21500,20511.5,NA,NA,NA,0.3435,NA,0.038,0.5160599572,0.8744186047,NA,NA,21.436830835,0.1905781585,0.0321199143,0.7708779443,NA,0.2482598608,77379.364026,NA,NA
111391,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111434,NA,10399,5500,4750,NA,NA,NA,0.1492,NA,0.107,0.9876434245,NA,NA,NA,26.762577229,0.6248896734,0.119152692,0.4457193292,0.0105913504,0.6120283019,20124.353045,NA,NA
111461,NA,8921,5250,4750,NA,NA,NA,0.2137,NA,0.135,0.9670658683,0.558739255,NA,NA,23.889408683,0.5546407186,0.0864520958,0.6244386228,0.0087949102,0.512695085,25880.62631,NA,NA
111513,NA,6333,NA,NA,NA,NA,NA,0.5836,NA,0.077,0.8101265823,0.65,NA,NA,27.58649789,0.9493670886,0.1814345992,0.3417721519,NA,0.4972972973,30896.898734,NA,NA
111638,NA,18320,14320,18213,NA,NA,NA,0.7701,NA,0.054,0.8291366906,0.6498054475,NA,NA,26.561151079,0.7805755396,0.1510791367,0.3615107914,NA,0.5,29193.316547,NA,NA
111708,NA,5402,4800,5400,NA,NA,NA,0.5969,NA,0.246,0.9665218502,0.3196443692,NA,NA,30.163301814,0.3871709686,0.2062356248,0.2685918732,0.0472783031,0.6605981795,15531.354459,NA,NA
111717,NA,5402,4800,5400,NA,NA,NA,0.5589,NA,0.246,0.9665218502,0.3196443692,NA,NA,30.163301814,0.3871709686,0.2062356248,0.2685918732,0.0472783031,0.6605981795,15531.354459,NA,NA
111726,NA,5402,4800,5400,NA,NA,NA,0.3157,NA,0.246,0.9665218502,0.3196443692,NA,NA,30.163301814,0.3871709686,0.2062356248,0.2685918732,0.0472783031,0.6605981795,15531.354459,NA,NA
