ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
21420,00302400,Case Western Reserve University,Cleveland,OH,2018-08-27,104140,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21421,00302400,Case Western Reserve University,Cleveland,OH,2018-08-27,52040,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21422,00302400,Case Western Reserve University,Cleveland,OH,2018-08-27,1339090,Contract,SAUDI ARABIA,Saudi Arabian Education Mission
21423,00302400,Case Western Reserve University,Cleveland,OH,2018-08-27,260350,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Co.
21424,00302400,Case Western Reserve University,Cleveland,OH,2018-08-27,180939,Contract,KUWAIT,Embassy of the State of Kuwait
21425,00302400,Case Western Reserve University,Cleveland,OH,2018-08-27,260350,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21426,00302400,Case Western Reserve University,Cleveland,OH,2018-08-28,65442,Contract,UNITED ARAB EMIRATES,Cleveland Clinic Abu Dhabi LLC
21427,00302400,Case Western Reserve University,Cleveland,OH,2018-10-19,204000,Contract,EGYPT,Future University
21428,00302400,Case Western Reserve University,Cleveland,OH,2018-11-02,31902,Contract,ENGLAND,University of Oxford
21429,00302400,Case Western Reserve University,Cleveland,OH,2018-11-28,36359,Contract,GERMANY,Siemens
21430,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,1157994,Contract,SAUDI ARABIA,Saudi Arabian Education Mission
21431,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,158020,Contract,KUWAIT,Embassy of the State of Kuwait
21432,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,441045,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21433,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,260350,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21434,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,52070,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21435,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,104080,Contract,KUWAIT,Embassy of the State of Kuwait
21436,00302400,Case Western Reserve University,Cleveland,OH,2019-01-14,260350,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Co.
21437,00302400,Case Western Reserve University,Cleveland,OH,2019-01-23,118597,Contract,GERMANY,Siemens
21438,00302400,Case Western Reserve University,Cleveland,OH,2019-04-25,500000,Monetary Gift,SINGAPORE,Archie G. Co
21439,00302400,Case Western Reserve University,Cleveland,OH,2019-06-12,161557,Contract,GERMANY,Siemens
21440,00302400,Case Western Reserve University,Cleveland,OH,2019-06-28,306000,Contract,EGYPT,Future University
21441,00302400,Case Western Reserve University,Cleveland,OH,2019-06-30,551382,Contract,ENGLAND,NCS Pearson
21442,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,179564,Contract,KUWAIT,Embassy of the State of Kuwait
21443,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,107348,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21444,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,214696,Contract,UNITED ARAB EMIRATES,Abu Dhabi National Oil Co.
21445,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,214696,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21446,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,26885,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21447,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,240,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
21448,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,1312920,Contract,SAUDI ARABIA,Saudi Arabian Education Mission
21449,00302400,Case Western Reserve University,Cleveland,OH,2019-08-26,136910,Contract,KUWAIT,Embassy of the State of Kuwait
21450,00302400,Case Western Reserve University,Cleveland,OH,2019-09-26,74812,Contract,GERMANY,Siemens
21451,00302400,Case Western Reserve University,Cleveland,OH,2019-12-06,72699,Contract,GERMANY,Siemens
21452,00302400,Case Western Reserve University,Cleveland,OH,2019-12-17,447634,Contract,INDIA,Niramai Health Analytix Private Lim
21453,00303200,Cleveland State University,Cleveland,OH,2014-06-30,252354,Contract,CHINA,Chinese Language Council (HANBAN)
21454,00303200,Cleveland State University,Cleveland,OH,2017-06-30,402673,Contract,CHINA,Chinese Language Council (HANBAN)
21455,00304600,Franklin University,Columbus,OH,2014-04-03,79000,Contract,SAUDI ARABIA,Saudi Electronic University
21456,00304600,Franklin University,Columbus,OH,2014-04-03,150,Contract,POLAND,WSB Universities
21457,00304600,Franklin University,Columbus,OH,2014-05-02,5817,Contract,POLAND,WSB Universities
21458,00304600,Franklin University,Columbus,OH,2014-05-07,5966,Contract,POLAND,WSB Universities
21459,00304600,Franklin University,Columbus,OH,2014-05-08,1950,Contract,POLAND,WSB Universities
21460,00304600,Franklin University,Columbus,OH,2014-05-23,79000,Contract,SAUDI ARABIA,Saudi Electronic University
21461,00304600,Franklin University,Columbus,OH,2014-07-07,131514,Contract,POLAND,WSB Universities
21462,00304600,Franklin University,Columbus,OH,2014-08-01,33186,Contract,POLAND,WSB Universities
21463,00304600,Franklin University,Columbus,OH,2014-08-01,15247,Contract,POLAND,WSB Universities
21464,00304600,Franklin University,Columbus,OH,2014-08-04,4092,Contract,POLAND,WSB Universities
21465,00304600,Franklin University,Columbus,OH,2014-08-18,1282,Contract,POLAND,WSB Universities
21466,00304600,Franklin University,Columbus,OH,2014-08-27,2534,Contract,POLAND,WSB Universities
21467,00304600,Franklin University,Columbus,OH,2014-09-10,393750,Contract,SAUDI ARABIA,Saudi Electronic University
21468,00304600,Franklin University,Columbus,OH,2014-09-18,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21469,00304600,Franklin University,Columbus,OH,2014-09-18,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21470,00304600,Franklin University,Columbus,OH,2014-10-03,7391,Contract,POLAND,WSB Universities
21471,00304600,Franklin University,Columbus,OH,2014-10-21,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21472,00304600,Franklin University,Columbus,OH,2014-11-03,13165,Contract,SAUDI ARABIA,Saudi Electronic University
21473,00304600,Franklin University,Columbus,OH,2014-11-21,183,Contract,POLAND,WSB Universities
21474,00304600,Franklin University,Columbus,OH,2014-11-26,4125,Contract,POLAND,WSB Universities
21475,00304600,Franklin University,Columbus,OH,2014-11-28,131250,Contract,SAUDI ARABIA,Saudi Electronic University
21476,00304600,Franklin University,Columbus,OH,2014-11-28,71250,Contract,SAUDI ARABIA,Saudi Electronic University
21477,00304600,Franklin University,Columbus,OH,2014-11-28,551250,Contract,SAUDI ARABIA,Saudi Electronic University
21478,00304600,Franklin University,Columbus,OH,2014-12-16,551250,Contract,SAUDI ARABIA,Saudi Electronic University
21479,00304600,Franklin University,Columbus,OH,2014-12-23,10083,Contract,POLAND,WSB Universities
21480,00304600,Franklin University,Columbus,OH,2014-12-29,74800,Contract,SAUDI ARABIA,Saudi Electronic University
21481,00304600,Franklin University,Columbus,OH,2015-03-20,828000,Contract,SAUDI ARABIA,AlBaha University
21482,00304600,Franklin University,Columbus,OH,2015-04-01,2071,Contract,POLAND,WSB Universities
21483,00304600,Franklin University,Columbus,OH,2015-04-09,7,Contract,POLAND,WSB Universities
21484,00304600,Franklin University,Columbus,OH,2015-05-13,8287,Contract,POLAND,WSB Universities
21485,00304600,Franklin University,Columbus,OH,2015-05-26,1380,Contract,POLAND,WSB Universities
21486,00304600,Franklin University,Columbus,OH,2015-05-28,7770,Contract,POLAND,WSB Universities
21487,00304600,Franklin University,Columbus,OH,2015-06-01,6400,Contract,POLAND,WSB Universities
21488,00304600,Franklin University,Columbus,OH,2015-06-01,9757,Contract,POLAND,WSB Universities
21489,00304600,Franklin University,Columbus,OH,2015-06-04,551250,Contract,SAUDI ARABIA,Saudi Electronic University
21490,00304600,Franklin University,Columbus,OH,2015-06-04,140000,Contract,SAUDI ARABIA,Saudi Electronic University
21491,00304600,Franklin University,Columbus,OH,2015-06-10,8266,Contract,POLAND,WSB Universities
21492,00304600,Franklin University,Columbus,OH,2015-06-16,691250,Contract,SAUDI ARABIA,Saudi Electronic University
21493,00304600,Franklin University,Columbus,OH,2015-06-16,8266,Contract,POLAND,WSB Universities
21494,00304600,Franklin University,Columbus,OH,2015-06-16,16157,Contract,POLAND,WSB Universities
21495,00304600,Franklin University,Columbus,OH,2015-06-16,74800,Contract,SAUDI ARABIA,Saudi Electronic University
21496,00304600,Franklin University,Columbus,OH,2015-06-16,828000,Contract,SAUDI ARABIA,AlBaha University
21497,00304600,Franklin University,Columbus,OH,2015-06-16,427500,Contract,SAUDI ARABIA,Saudi Electronic University
21498,00304600,Franklin University,Columbus,OH,2015-06-16,213750,Contract,SAUDI ARABIA,Saudi Electronic University
21499,00304600,Franklin University,Columbus,OH,2015-06-16,13165,Contract,SAUDI ARABIA,Saudi Electronic University
21500,00304600,Franklin University,Columbus,OH,2015-06-16,753750,Contract,SAUDI ARABIA,Saudi Electronic University
21501,00304600,Franklin University,Columbus,OH,2015-06-16,393750,Contract,SAUDI ARABIA,Saudi Electronic University
21502,00304600,Franklin University,Columbus,OH,2015-06-16,551250,Contract,SAUDI ARABIA,Saudi Electronic University
21503,00304600,Franklin University,Columbus,OH,2015-06-24,7770,Contract,POLAND,WSB Universities
21504,00304600,Franklin University,Columbus,OH,2015-06-24,1380,Contract,POLAND,WSB Universities
21505,00304600,Franklin University,Columbus,OH,2015-06-26,50000,Contract,SAUDI ARABIA,AlBaha University
21506,00304600,Franklin University,Columbus,OH,2015-07-21,2592,Contract,POLAND,WSB Universities
21507,00304600,Franklin University,Columbus,OH,2015-07-28,139864,Contract,POLAND,WSB Universities
21508,00304600,Franklin University,Columbus,OH,2015-07-28,1996,Contract,POLAND,WSB Universities
21509,00304600,Franklin University,Columbus,OH,2015-07-31,5550,Contract,POLAND,WSB Universities
21510,00304600,Franklin University,Columbus,OH,2015-08-18,25625,Contract,POLAND,WSB Universities
21511,00304600,Franklin University,Columbus,OH,2015-09-03,928000,Contract,SAUDI ARABIA,AlBaha University
21512,00304600,Franklin University,Columbus,OH,2015-10-05,496,Contract,POLAND,WSB Universities
21513,00304600,Franklin University,Columbus,OH,2015-10-05,4067,Contract,POLAND,WSB Universities
21514,00304600,Franklin University,Columbus,OH,2015-10-08,3796,Contract,POLAND,WSB Universities
21515,00304600,Franklin University,Columbus,OH,2015-10-09,431,Contract,POLAND,WSB Universities
21516,00304600,Franklin University,Columbus,OH,2015-10-12,210000,Contract,SAUDI ARABIA,Saudi Electronic University
21517,00304600,Franklin University,Columbus,OH,2015-10-26,167466,Contract,OMAN,Modern College of Business & Scienc
21518,00304600,Franklin University,Columbus,OH,2015-11-09,4349,Contract,POLAND,WSB Universities
21519,00304600,Franklin University,Columbus,OH,2015-11-24,20000,Contract,SAUDI ARABIA,Saudi Electronic University
21520,00304600,Franklin University,Columbus,OH,2015-12-17,1170,Contract,POLAND,WSB Universities
21521,00304600,Franklin University,Columbus,OH,2015-12-22,150,Contract,POLAND,WSB Universities
21522,00304600,Franklin University,Columbus,OH,2016-01-22,1021,Contract,POLAND,WSB Universities
21523,00304600,Franklin University,Columbus,OH,2016-02-05,100000,Contract,SAUDI ARABIA,AlBaha University
21524,00304600,Franklin University,Columbus,OH,2016-03-02,708750,Contract,SAUDI ARABIA,Saudi Electronic University
21525,00304600,Franklin University,Columbus,OH,2016-03-21,28130,Contract,POLAND,WSB Universities
21526,00304600,Franklin University,Columbus,OH,2016-03-21,3375,Contract,POLAND,WSB Universities
21527,00304600,Franklin University,Columbus,OH,2016-03-21,290000,Contract,SAUDI ARABIA,Saudi Electronic University
21528,00304600,Franklin University,Columbus,OH,2016-05-10,284250,Contract,SAUDI ARABIA,AlBaha University
21529,00304600,Franklin University,Columbus,OH,2016-05-11,2256,Contract,POLAND,WSB Universities
21530,00304600,Franklin University,Columbus,OH,2016-05-11,399973,Contract,OMAN,Modern College of Business & Scienc
21531,00304600,Franklin University,Columbus,OH,2016-06-27,2400,Contract,POLAND,WSB Universities
21532,00304600,Franklin University,Columbus,OH,2016-06-29,708750,Contract,SAUDI ARABIA,Saudi Electronic University
21533,00304600,Franklin University,Columbus,OH,2016-06-29,1636,Contract,POLAND,WSB Universities
21534,00304600,Franklin University,Columbus,OH,2016-07-08,2250,Contract,POLAND,WSB Universities
21535,00304600,Franklin University,Columbus,OH,2016-07-08,5550,Contract,POLAND,WSB Universities
21536,00304600,Franklin University,Columbus,OH,2016-07-21,1950,Contract,POLAND,WSB Universities
21537,00304600,Franklin University,Columbus,OH,2016-08-01,10763,Contract,POLAND,WSB Universities
21538,00304600,Franklin University,Columbus,OH,2016-08-09,413,Contract,POLAND,WSB Universities
21539,00304600,Franklin University,Columbus,OH,2016-08-12,600,Contract,POLAND,WSB Universities
21540,00304600,Franklin University,Columbus,OH,2016-08-22,975,Contract,POLAND,WSB Universities
21541,00304600,Franklin University,Columbus,OH,2016-08-24,284250,Contract,SAUDI ARABIA,AlBaha University
21542,00304600,Franklin University,Columbus,OH,2016-08-29,225,Contract,POLAND,WSB Universities
21543,00304600,Franklin University,Columbus,OH,2016-09-12,26594,Contract,POLAND,WSB Universities
21544,00304600,Franklin University,Columbus,OH,2016-09-12,151588,Contract,POLAND,WSB Universities
21545,00304600,Franklin University,Columbus,OH,2016-09-22,29945,Contract,POLAND,WSB Universities
21546,00304600,Franklin University,Columbus,OH,2016-09-22,20277,Contract,POLAND,WSB Universities
21547,00304600,Franklin University,Columbus,OH,2016-09-23,8266,Contract,POLAND,WSB Universities
21548,00304600,Franklin University,Columbus,OH,2016-11-09,2077,Contract,POLAND,WSB Universities
21549,00304600,Franklin University,Columbus,OH,2016-11-09,2325,Contract,POLAND,WSB Universities
21550,00304600,Franklin University,Columbus,OH,2016-11-09,183750,Contract,SAUDI ARABIA,Saudi Electronic University
21551,00304600,Franklin University,Columbus,OH,2016-11-15,140000,Contract,SAUDI ARABIA,Saudi Electronic University
21552,00304600,Franklin University,Columbus,OH,2016-11-16,3934,Contract,POLAND,WSB Universities
21553,00304600,Franklin University,Columbus,OH,2016-11-18,708750,Contract,SAUDI ARABIA,Saudi Electronic University
21554,00304600,Franklin University,Columbus,OH,2016-11-22,437143,Contract,OMAN,Modern College of Business & Scienc
21555,00304600,Franklin University,Columbus,OH,2016-12-07,975,Contract,POLAND,WSB Universities
21556,00304600,Franklin University,Columbus,OH,2016-12-12,708750,Contract,SAUDI ARABIA,Saudi Electronic University
21557,00304600,Franklin University,Columbus,OH,2016-12-12,290000,Contract,SAUDI ARABIA,Saudi Electronic University
21558,00304600,Franklin University,Columbus,OH,2016-12-12,691250,Contract,SAUDI ARABIA,Saudi Electronic University
21559,00304600,Franklin University,Columbus,OH,2016-12-12,236250,Contract,SAUDI ARABIA,Saudi Electronic University
21560,00304600,Franklin University,Columbus,OH,2016-12-13,3059,Contract,POLAND,WSB Universities
21561,00304600,Franklin University,Columbus,OH,2016-12-15,7575,Contract,POLAND,WSB Universities
21562,00304600,Franklin University,Columbus,OH,2017-01-12,725000,Contract,SAUDI ARABIA,AlBaha University
21563,00304600,Franklin University,Columbus,OH,2017-01-19,8073,Contract,POLAND,WSB Universities
21564,00304600,Franklin University,Columbus,OH,2017-01-25,2453,Contract,POLAND,WSB Universities
21565,00304600,Franklin University,Columbus,OH,2017-01-27,113446,Contract,OMAN,Modern College of Business & Scienc
21566,00304600,Franklin University,Columbus,OH,2017-01-27,147411,Contract,OMAN,Modern College of Business & Scienc
21567,00304600,Franklin University,Columbus,OH,2017-02-02,164,Contract,POLAND,WSB Universities
21568,00304600,Franklin University,Columbus,OH,2017-02-10,167466,Contract,OMAN,Modern College of Business & Scienc
21569,00304600,Franklin University,Columbus,OH,2017-02-13,4619,Contract,POLAND,WSB Universities
21570,00304600,Franklin University,Columbus,OH,2017-02-14,1336,Contract,POLAND,WSB Universities
21571,00304600,Franklin University,Columbus,OH,2017-03-03,1050,Contract,POLAND,WSB Universities
21572,00304600,Franklin University,Columbus,OH,2017-03-21,4725,Contract,POLAND,WSB Universities
21573,00304600,Franklin University,Columbus,OH,2017-03-22,316622,Contract,OMAN,Modern College of Business & Scienc
21574,00304600,Franklin University,Columbus,OH,2017-03-22,80,Contract,POLAND,WSB Universities
21575,00304600,Franklin University,Columbus,OH,2017-03-27,1705,Contract,POLAND,WSB Universities
21576,00304600,Franklin University,Columbus,OH,2017-05-04,297500,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21577,00304600,Franklin University,Columbus,OH,2017-05-25,750,Contract,POLAND,WSB Universities
21578,00304600,Franklin University,Columbus,OH,2017-05-25,3300,Contract,POLAND,WSB Universities
21579,00304600,Franklin University,Columbus,OH,2017-06-19,5175,Contract,POLAND,WSB Universities
21580,00304600,Franklin University,Columbus,OH,2017-06-19,29,Contract,POLAND,WSB Universities
21581,00304600,Franklin University,Columbus,OH,2017-06-29,1875,Contract,POLAND,WSB Universities
21582,00304600,Franklin University,Columbus,OH,2017-07-05,1725,Contract,POLAND,WSB Universities
21583,00304600,Franklin University,Columbus,OH,2017-07-05,750,Contract,POLAND,WSB Universities
21584,00304600,Franklin University,Columbus,OH,2017-07-20,4330,Contract,POLAND,WSB Universities
21585,00304600,Franklin University,Columbus,OH,2017-07-26,1175,Contract,POLAND,WSB Universities
21586,00304600,Franklin University,Columbus,OH,2017-07-28,18605,Contract,POLAND,WSB Universities
21587,00304600,Franklin University,Columbus,OH,2017-08-02,2750,Contract,POLAND,WSB Universities
21588,00304600,Franklin University,Columbus,OH,2017-08-10,1275,Contract,POLAND,WSB Universities
21589,00304600,Franklin University,Columbus,OH,2017-08-10,3375,Contract,POLAND,WSB Universities
21590,00304600,Franklin University,Columbus,OH,2017-08-16,8571,Contract,POLAND,WSB Universities
21591,00304600,Franklin University,Columbus,OH,2017-08-16,36126,Contract,POLAND,WSB Universities
21592,00304600,Franklin University,Columbus,OH,2017-08-24,21994,Contract,OMAN,Modern College of Business & Scienc
21593,00304600,Franklin University,Columbus,OH,2017-08-24,332528,Contract,OMAN,Modern College of Business & Scienc
21594,00304600,Franklin University,Columbus,OH,2017-08-30,385875,Contract,POLAND,WSB Universities
21595,00304600,Franklin University,Columbus,OH,2017-09-05,136250,Contract,POLAND,WSB Universities
21596,00304600,Franklin University,Columbus,OH,2017-09-07,131250,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21597,00304600,Franklin University,Columbus,OH,2017-09-11,20417,Contract,POLAND,WSB Universities
21598,00304600,Franklin University,Columbus,OH,2017-09-25,31087,Contract,POLAND,WSB Universities
21599,00304600,Franklin University,Columbus,OH,2017-10-03,275,Contract,POLAND,WSB Universities
21600,00304600,Franklin University,Columbus,OH,2017-10-04,93750,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21601,00304600,Franklin University,Columbus,OH,2017-10-04,128750,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21602,00304600,Franklin University,Columbus,OH,2017-10-25,500000,Contract,SAUDI ARABIA,Saudi Electronic University
21603,00304600,Franklin University,Columbus,OH,2017-10-27,1425,Contract,POLAND,WSB Universities
21604,00304600,Franklin University,Columbus,OH,2017-11-14,26275,Contract,POLAND,WSB Universities
21605,00304600,Franklin University,Columbus,OH,2017-11-14,7500,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21606,00304600,Franklin University,Columbus,OH,2017-12-12,1898,Contract,POLAND,WSB Universities
21607,00304600,Franklin University,Columbus,OH,2017-12-13,205991,Contract,OMAN,Modern College of Business & Scienc
21608,00304600,Franklin University,Columbus,OH,2018-03-02,157500,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21609,00304600,Franklin University,Columbus,OH,2018-03-28,9597,Contract,POLAND,WSB Universities
21610,00304600,Franklin University,Columbus,OH,2018-04-10,450,Contract,POLAND,WSB Universities
21611,00304600,Franklin University,Columbus,OH,2018-04-24,581760,Contract,OMAN,Modern College of Business & Scienc
21612,00304600,Franklin University,Columbus,OH,2018-04-26,4875,Contract,POLAND,WSB Universities
21613,00304600,Franklin University,Columbus,OH,2018-05-18,159536,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21614,00304600,Franklin University,Columbus,OH,2018-06-15,1875,Contract,POLAND,WSB Universities
21615,00304600,Franklin University,Columbus,OH,2018-06-28,121,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21616,00304600,Franklin University,Columbus,OH,2018-07-09,2550,Contract,POLAND,WSB Universities
21617,00304600,Franklin University,Columbus,OH,2018-07-23,3450,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21618,00304600,Franklin University,Columbus,OH,2018-07-26,1200,Contract,POLAND,WSB Universities
21619,00304600,Franklin University,Columbus,OH,2018-08-02,385875,Contract,SAUDI ARABIA,Saudi Electronic University
21620,00304600,Franklin University,Columbus,OH,2018-08-24,4977,Contract,POLAND,WSB Universities
21621,00304600,Franklin University,Columbus,OH,2018-08-27,23287,Contract,POLAND,WSB Universities
21622,00304600,Franklin University,Columbus,OH,2018-08-28,26176,Contract,POLAND,WSB Universities
21623,00304600,Franklin University,Columbus,OH,2018-08-31,3505,Contract,POLAND,WSB Universities
21624,00304600,Franklin University,Columbus,OH,2018-09-04,174373,Contract,POLAND,WSB Universities
21625,00304600,Franklin University,Columbus,OH,2018-09-04,32443,Contract,POLAND,WSB Universities
21626,00304600,Franklin University,Columbus,OH,2018-09-24,5711,Contract,POLAND,WSB Universities
21627,00304600,Franklin University,Columbus,OH,2018-10-10,2550,Contract,POLAND,WSB Universities
21628,00304600,Franklin University,Columbus,OH,2018-10-22,165000,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21629,00304600,Franklin University,Columbus,OH,2018-11-02,161250,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21630,00304600,Franklin University,Columbus,OH,2018-11-05,221,Contract,POLAND,WSB Universities
21631,00304600,Franklin University,Columbus,OH,2018-11-08,750,Contract,POLAND,WSB Universities
21632,00304600,Franklin University,Columbus,OH,2018-11-13,750,Contract,POLAND,WSB Universities
21633,00304600,Franklin University,Columbus,OH,2018-11-14,25,Contract,POLAND,WSB Universities
21634,00304600,Franklin University,Columbus,OH,2018-11-29,230363,Contract,OMAN,Modern College of Business & Scienc
21635,00304600,Franklin University,Columbus,OH,2018-12-07,19034,Contract,POLAND,WSB Universities
21636,00304600,Franklin University,Columbus,OH,2019-01-07,7149,Contract,POLAND,WSB Universities
21637,00304600,Franklin University,Columbus,OH,2019-01-17,415481,Contract,OMAN,Modern College of Business & Scienc
21638,00304600,Franklin University,Columbus,OH,2019-01-18,6391,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21639,00304600,Franklin University,Columbus,OH,2019-01-25,345600,Contract,SAUDI ARABIA,Saudi Electronic University
21640,00304600,Franklin University,Columbus,OH,2019-01-28,385875,Contract,SAUDI ARABIA,Saudi Electronic University
21641,00304600,Franklin University,Columbus,OH,2019-03-25,2625,Contract,POLAND,WSB Universities
21642,00304600,Franklin University,Columbus,OH,2019-03-25,3000,Contract,POLAND,WSB Universities
21643,00304600,Franklin University,Columbus,OH,2019-03-26,6247,Contract,POLAND,WSB Universities
21644,00304600,Franklin University,Columbus,OH,2019-03-28,177104,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21645,00304600,Franklin University,Columbus,OH,2019-04-08,150,Contract,POLAND,WSB Universities
21646,00304600,Franklin University,Columbus,OH,2019-04-09,1105,Contract,POLAND,WSB Universities
21647,00304600,Franklin University,Columbus,OH,2019-04-30,247600,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21648,00304600,Franklin University,Columbus,OH,2019-05-02,2104,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21649,00304600,Franklin University,Columbus,OH,2019-06-05,3600,Contract,POLAND,WSB Universities
21650,00304600,Franklin University,Columbus,OH,2019-06-21,269,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21651,00304600,Franklin University,Columbus,OH,2019-06-21,255,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21652,00304600,Franklin University,Columbus,OH,2019-06-21,2783,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21653,00304600,Franklin University,Columbus,OH,2019-06-24,6357,Contract,POLAND,WSB Universities
21654,00304600,Franklin University,Columbus,OH,2019-06-26,1725,Contract,POLAND,WSB Universities
21655,00304600,Franklin University,Columbus,OH,2019-07-05,2155,Contract,POLAND,WSB Universities
21656,00304600,Franklin University,Columbus,OH,2019-07-22,102,Contract,POLAND,WSB Universities
21657,00304600,Franklin University,Columbus,OH,2019-07-23,2455,Contract,POLAND,WSB Universities
21658,00304600,Franklin University,Columbus,OH,2019-07-26,2550,Contract,POLAND,WSB Universities
21659,00304600,Franklin University,Columbus,OH,2019-07-26,375,Contract,POLAND,WSB Universities
21660,00304600,Franklin University,Columbus,OH,2019-07-29,2775,Contract,POLAND,WSB Universities
21661,00304600,Franklin University,Columbus,OH,2019-07-29,31119,Contract,POLAND,WSB Universities
21662,00304600,Franklin University,Columbus,OH,2019-07-31,21050,Contract,POLAND,WSB Universities
21663,00304600,Franklin University,Columbus,OH,2019-08-01,5925,Contract,POLAND,WSB Universities
21664,00304600,Franklin University,Columbus,OH,2019-08-05,189043,Contract,POLAND,WSB Universities
21665,00304600,Franklin University,Columbus,OH,2019-08-05,7752,Contract,POLAND,WSB Universities
21666,00304600,Franklin University,Columbus,OH,2019-08-08,23268,Contract,POLAND,WSB Universities
21667,00304600,Franklin University,Columbus,OH,2019-08-08,92,Contract,POLAND,WSB Universities
21668,00304600,Franklin University,Columbus,OH,2019-08-26,169965,Contract,SAUDI ARABIA,Saudi Electronic University
21669,00304600,Franklin University,Columbus,OH,2019-08-27,495099,Contract,OMAN,Modern College of Business & Scienc
21670,00304600,Franklin University,Columbus,OH,2019-08-30,253750,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21671,00304600,Franklin University,Columbus,OH,2019-09-23,75,Contract,POLAND,WSB Universities
21672,00304600,Franklin University,Columbus,OH,2019-09-23,1559,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21673,00304600,Franklin University,Columbus,OH,2019-09-27,1350,Contract,POLAND,WSB Universities
21674,00304600,Franklin University,Columbus,OH,2019-10-08,255,Contract,POLAND,WSB Universities
21675,00304600,Franklin University,Columbus,OH,2019-10-14,168563,Contract,OMAN,Modern College of Business & Scienc
21676,00304600,Franklin University,Columbus,OH,2019-10-24,1650,Contract,POLAND,WSB Universities
21677,00304600,Franklin University,Columbus,OH,2019-12-11,192500,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21678,00304600,Franklin University,Columbus,OH,2019-12-16,4488,Contract,SOUTH KOREA,"IECC Korea Co., LTD"
21679,00305100,Kent State University,Kent,OH,2019-05-10,270000,Contract,CHINA,BOE Technology
21680,00305100,Kent State University,Kent,OH,2019-05-10,660674,Contract,NIGERIA,American University of Nigeria /USA
21681,00305100,Kent State University,Kent,OH,2019-08-15,1283799,Contract,SAUDI ARABIA,Saudi Arabian Ministry of Education
21682,00307700,Miami University,Oxford,OH,2017-06-30,385381,Contract,CAYMAN ISLANDS (THE),"Rimrock High Income Plus Fund, LTD"
21683,00307700,Miami University,Oxford,OH,2017-06-30,564280,Contract,CAYMAN ISLANDS (THE),"Waterfall Eden Fund, LTD"
21684,00307700,Miami University,Oxford,OH,2017-06-30,352980,Contract,CAYMAN ISLANDS (THE),Beach Point Total Return Offshore F
21685,00307700,Miami University,Oxford,OH,2018-07-26,441604,Contract,CAYMAN ISLANDS (THE),Beach Point Total Return Offshore F
