ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
1080,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,7807,Contract,JAPAN,SONY CORPORATION
1081,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,10216,Contract,FRANCE,AIRBUS
1082,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,29312,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1083,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,125394,Contract,KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1084,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,52572,Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1085,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,623,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1086,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,4573,Contract,ENGLAND,UNIVERSITY OF LEEDS
1087,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,66067,Contract,FRANCE,SANOFI-AVENTIS
1088,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,6858,Contract,KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1089,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,227916,Contract,JAPAN,THE UNIVERSITY OF TOKYO
1090,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,6829,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1091,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,8206,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1092,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,1890,Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1093,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,9762,Contract,DENMARK,NOVO NORDISK A/S
1094,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,27607,Contract,NORWAY,STATOIL PETROLEUM AS
1095,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,14877,Contract,GERMANY,AREVA
1096,00113100,California Institute of Technology,Pasadena,CA,2014-03-31,23442,Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1097,00113100,California Institute of Technology,Pasadena,CA,2014-04-01,3861,Contract,CANADA,ZABER TECHNOLOGIES
1098,00113100,California Institute of Technology,Pasadena,CA,2014-04-01,5120,Contract,CANADA,LASERGLOW. COM LTD
1099,00113100,California Institute of Technology,Pasadena,CA,2014-04-01,160,Contract,SOUTH KOREA,NEXOLON CO LTD
1100,00113100,California Institute of Technology,Pasadena,CA,2014-04-02,750,Contract,TAIWAN,SEMICONDUCTOR WAFER INC
1101,00113100,California Institute of Technology,Pasadena,CA,2014-04-02,5625,Contract,CHINA,HANGZHOU ROYAL IMPORT AND EXPORT CO
1102,00113100,California Institute of Technology,Pasadena,CA,2014-04-02,275,Contract,GERMANY,PROGEN
1103,00113100,California Institute of Technology,Pasadena,CA,2014-04-02,2812,Contract,GERMANY,MILDE MARKETING
1104,00113100,California Institute of Technology,Pasadena,CA,2014-04-03,850,Contract,CHINA,INNOLIGHT TECHNOLOGY CORPORATION
1105,00113100,California Institute of Technology,Pasadena,CA,2014-04-04,1800,Contract,ENGLAND,CHASE RESEARCH CRYOGENICS LTD
1106,00113100,California Institute of Technology,Pasadena,CA,2014-04-04,1921,Contract,GERMANY,EZ SQUID
1107,00113100,California Institute of Technology,Pasadena,CA,2014-04-07,656,Contract,GERMANY,PROGEN
1108,00113100,California Institute of Technology,Pasadena,CA,2014-04-08,9276,Contract,CANADA,LASERGLOW. COM LTD
1109,00113100,California Institute of Technology,Pasadena,CA,2014-04-09,489,Contract,GERMANY,EMFRET ANALYTICS GMBH
1110,00113100,California Institute of Technology,Pasadena,CA,2014-04-10,100,Monetary Gift,FRANCE,Mr. Marc K. De Feriet
1111,00113100,California Institute of Technology,Pasadena,CA,2014-04-10,722,Contract,JAPAN,COAX CO LTD
1112,00113100,California Institute of Technology,Pasadena,CA,2014-04-10,252,Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1113,00113100,California Institute of Technology,Pasadena,CA,2014-04-10,750,Contract,CHINA,"LIANG, YAN"
1114,00113100,California Institute of Technology,Pasadena,CA,2014-04-14,330,Contract,GERMANY,ATTO TEC
1115,00113100,California Institute of Technology,Pasadena,CA,2014-04-15,70,Contract,CANADA,SELLECK CHEMICALS LLC
1116,00113100,California Institute of Technology,Pasadena,CA,2014-04-16,69,Contract,CANADA,SILICYCLE INC
1117,00113100,California Institute of Technology,Pasadena,CA,2014-04-18,5334,Contract,ENGLAND,FMP EUROPE
1118,00113100,California Institute of Technology,Pasadena,CA,2014-04-21,1350,Contract,CANADA,OZ OPTICS LIMITED
1119,00113100,California Institute of Technology,Pasadena,CA,2014-04-22,3000000,Contract,VENEZUELA,Mr. Luis B. Soux
1120,00113100,California Institute of Technology,Pasadena,CA,2014-04-22,3930,Contract,CHINA,OPNETI COMMUNICATIONS COMPANY
1121,00113100,California Institute of Technology,Pasadena,CA,2014-04-22,227,Contract,DENMARK,BIOMEDICAL INSTRUMENTS
1122,00113100,California Institute of Technology,Pasadena,CA,2014-04-23,4995,Contract,CHINA,CHANGCHUN NEW INDUSTRIES OPTOELECTR
1123,00113100,California Institute of Technology,Pasadena,CA,2014-04-23,798,Contract,CANADA,SILICYCLE INC
1124,00113100,California Institute of Technology,Pasadena,CA,2014-04-24,1593,Contract,CANADA,OE LAND INC
1125,00113100,California Institute of Technology,Pasadena,CA,2014-04-24,850,Contract,CHINA,INNOLIGHT TECHNOLOGY CORPORATION
1126,00113100,California Institute of Technology,Pasadena,CA,2014-04-25,90,Monetary Gift,FRANCE,Dr. Jean-Francois L. Haas
1127,00113100,California Institute of Technology,Pasadena,CA,2014-04-25,7500,Contract,GERMANY,BASF
1128,00113100,California Institute of Technology,Pasadena,CA,2014-04-28,592,Contract,GERMANY,"JULSETH, MARA JEAN"
1129,00113100,California Institute of Technology,Pasadena,CA,2014-04-28,1285,Contract,GERMANY,ATTO TEC
1130,00113100,California Institute of Technology,Pasadena,CA,2014-04-29,160,Contract,GERMANY,JENA BIOSCIENCE GMBH
1131,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,12663,Contract,JAPAN,THE UNIVERSITY OF TOKYO
1132,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,10925,Contract,JAPAN,"TORAY INDUSTRIES, INC."
1133,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,3261,Contract,ENGLAND,UNIVERSITY OF LEEDS
1134,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,1996,Contract,FRANCE,INSTITUT CATALÀ DE CIÈNCIES DEL CLI
1135,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,859,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1136,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,9933,Contract,FRANCE,AIRBUS
1137,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,8285,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1138,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,11511,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1139,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,22647,Contract,JAPAN,SONY CORPORATION
1140,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,25253,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1141,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,87410,Contract,KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1142,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,80816,Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1143,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,33086,Contract,FRANCE,SANOFI-AVENTIS
1144,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,11147,Contract,KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1145,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,6829,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1146,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,26217,Contract,NORWAY,STATOIL PETROLEUM AS
1147,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,13385,Contract,DENMARK,NOVO NORDISK A/S
1148,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,716,Contract,CANADA,SELLECK CHEMICALS LLC
1149,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,2111,Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1150,00113100,California Institute of Technology,Pasadena,CA,2014-04-30,22225,Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1151,00113100,California Institute of Technology,Pasadena,CA,2014-05-01,1360,Contract,ENGLAND,PHOENIX PHOTONICS LTD
1152,00113100,California Institute of Technology,Pasadena,CA,2014-05-01,3032,Contract,CANADA,OZ OPTICS LIMITED
1153,00113100,California Institute of Technology,Pasadena,CA,2014-05-02,225,Contract,GERMANY,Angelika Schacht
1154,00113100,California Institute of Technology,Pasadena,CA,2014-05-06,418,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG
1155,00113100,California Institute of Technology,Pasadena,CA,2014-05-07,475,Contract,CANADA,CDN ISOTOPES INC
1156,00113100,California Institute of Technology,Pasadena,CA,2014-05-07,700,Contract,CANADA,ZABER TECHNOLOGIES
1157,00113100,California Institute of Technology,Pasadena,CA,2014-05-12,250,Monetary Gift,GERMANY,Dr. Peter H. Wirtz
1158,00113100,California Institute of Technology,Pasadena,CA,2014-05-13,1400,Contract,SOUTH KOREA,MODEL SOLUTION COMPANY LTD
1159,00113100,California Institute of Technology,Pasadena,CA,2014-05-14,200,Monetary Gift,JAPAN,Mr. Jiro Yamasaki
1160,00113100,California Institute of Technology,Pasadena,CA,2014-05-15,650,Contract,ENGLAND,VISITECH INTERNATIONAL
1161,00113100,California Institute of Technology,Pasadena,CA,2014-05-16,1091,Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1162,00113100,California Institute of Technology,Pasadena,CA,2014-05-16,27136,Contract,GERMANY,DOCKWEILER CHEMICAL GMBH
1163,00113100,California Institute of Technology,Pasadena,CA,2014-05-16,400,Contract,CANADA,LUMERICAL SOLUTIONS INCORPORATED
1164,00113100,California Institute of Technology,Pasadena,CA,2014-05-20,1436,Contract,GERMANY,SIGMANN ELEKTRONIK GMBH
1165,00113100,California Institute of Technology,Pasadena,CA,2014-05-20,877,Contract,DENMARK,"ANDERSEN, DAN H"
1166,00113100,California Institute of Technology,Pasadena,CA,2014-05-20,91,Contract,CANADA,SELLECK CHEMICALS LLC
1167,00113100,California Institute of Technology,Pasadena,CA,2014-05-20,350,Contract,CANADA,NORCADA
1168,00113100,California Institute of Technology,Pasadena,CA,2014-05-21,1636,Contract,ENGLAND,UQG LTD
1169,00113100,California Institute of Technology,Pasadena,CA,2014-05-21,700,Contract,TAIWAN,TRANSCOM INC
1170,00113100,California Institute of Technology,Pasadena,CA,2014-05-21,5355,Contract,ENGLAND,FMP EUROPE
1171,00113100,California Institute of Technology,Pasadena,CA,2014-05-21,14811,Contract,GERMANY,NANOPLUS GMBH
1172,00113100,California Institute of Technology,Pasadena,CA,2014-05-21,241,Contract,CANADA,OZ OPTICS LIMITED
1173,00113100,California Institute of Technology,Pasadena,CA,2014-05-22,200,Monetary Gift,JAPAN,Mr. Masaaki Futamoto
1174,00113100,California Institute of Technology,Pasadena,CA,2014-05-22,32,Contract,ENGLAND,APOLLO SCIENTIFIC LTD
1175,00113100,California Institute of Technology,Pasadena,CA,2014-05-22,17478,Contract,CANADA,LUMERICAL SOLUTIONS INCORPORATED
1176,00113100,California Institute of Technology,Pasadena,CA,2014-05-27,2222,Contract,GERMANY,LUIGS AND NEUMANN GMBH
1177,00113100,California Institute of Technology,Pasadena,CA,2014-05-27,595,Contract,CANADA,POINT GREY RESEARCH
1178,00113100,California Institute of Technology,Pasadena,CA,2014-05-28,395,Contract,CANADA,NORPIX INC
1179,00113100,California Institute of Technology,Pasadena,CA,2014-05-28,763,Contract,SOUTH KOREA,CUBE 3DGRAPHIC
1180,00113100,California Institute of Technology,Pasadena,CA,2014-05-29,19856,Contract,ENGLAND,PRECISION ACOUSTICS LTD
1181,00113100,California Institute of Technology,Pasadena,CA,2014-05-29,1432,Contract,CHINA,FOCTEK PHOTONICS INCORPORATED
1182,00113100,California Institute of Technology,Pasadena,CA,2014-05-30,300,Contract,CANADA,POLYMER SOURCE INCORPORATED
1183,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,3534,Contract,FRANCE,AIRBUS
1184,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,8450,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1185,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,12437,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1186,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,12675,Contract,JAPAN,SONY CORPORATION
1187,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,36764,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1188,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,9547,Contract,JAPAN,"TORAY INDUSTRIES, INC."
1189,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,91398,Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1190,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,3502,Contract,ENGLAND,UNIVERSITY OF LEEDS
1191,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,54525,Contract,FRANCE,SANOFI-AVENTIS
1192,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,16217,Contract,KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1193,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,8151,Contract,KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1194,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,461,Contract,FRANCE,INSTITUT CATALÀ DE CIÈNCIES DEL CLI
1195,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,761,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1196,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,6829,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1197,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,23088,Contract,NORWAY,STATOIL PETROLEUM AS
1198,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,21812,Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1199,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,17218,Contract,DENMARK,NOVO NORDISK A/S
1200,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,471,Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1201,00113100,California Institute of Technology,Pasadena,CA,2014-05-31,5424,Contract,GERMANY,AREVA
1202,00113100,California Institute of Technology,Pasadena,CA,2014-06-02,304,Contract,ENGLAND,ABCAM INCORPORATED
1203,00113100,California Institute of Technology,Pasadena,CA,2014-06-02,270,Contract,CANADA,SELLECK CHEMICALS LLC
1204,00113100,California Institute of Technology,Pasadena,CA,2014-06-03,67,Contract,CANADA,SILICYCLE INC
1205,00113100,California Institute of Technology,Pasadena,CA,2014-06-04,420,Contract,ENGLAND,ABCAM INCORPORATED
1206,00113100,California Institute of Technology,Pasadena,CA,2014-06-04,210,Contract,ENGLAND,ABCAM INCORPORATED
1207,00113100,California Institute of Technology,Pasadena,CA,2014-06-04,375,Contract,CANADA,Applied Biological Materials
1208,00113100,California Institute of Technology,Pasadena,CA,2014-06-05,1091,Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1209,00113100,California Institute of Technology,Pasadena,CA,2014-06-05,11770,Contract,GERMANY,JPT PEPTIDE TECHOLOGIES GMBH
1210,00113100,California Institute of Technology,Pasadena,CA,2014-06-09,2886,Contract,FRANCE,"RILEY, LEANNE"
1211,00113100,California Institute of Technology,Pasadena,CA,2014-06-09,100,Monetary Gift,CANADA,Dr. Daniel E. Gottesman
1212,00113100,California Institute of Technology,Pasadena,CA,2014-06-09,561,Contract,CANADA,SELLECK CHEMICALS LLC
1213,00113100,California Institute of Technology,Pasadena,CA,2014-06-09,252,Contract,GERMANY,MICROMOD PARTIKELTECHNOLOGIE GMBH
1214,00113100,California Institute of Technology,Pasadena,CA,2014-06-09,750,Contract,CHINA,SHANGHAI ACT CHEMICAL LIMITED
1215,00113100,California Institute of Technology,Pasadena,CA,2014-06-10,359,Contract,ENGLAND,ABCAM INCORPORATED
1216,00113100,California Institute of Technology,Pasadena,CA,2014-06-11,55,Contract,FRANCE,SAS OVIO INSTRUMENTS
1217,00113100,California Institute of Technology,Pasadena,CA,2014-06-12,5354,Contract,ENGLAND,FMP EUROPE
1218,00113100,California Institute of Technology,Pasadena,CA,2014-06-12,774,Contract,ENGLAND,CAMBRIDGE UNIVERSITY PRESS
1219,00113100,California Institute of Technology,Pasadena,CA,2014-06-12,4625,Contract,CANADA,SR RESEARCH LTD
1220,00113100,California Institute of Technology,Pasadena,CA,2014-06-12,5595,Contract,CHINA,CHANGCHUN NEW INDUSTRIES OPTOELECTR
1221,00113100,California Institute of Technology,Pasadena,CA,2014-06-12,571,Contract,CANADA,STEMCELL TECHNOLOGIES INCORPORATED
1222,00113100,California Institute of Technology,Pasadena,CA,2014-06-13,266,Contract,ENGLAND,BRITISH BIOCELL INTERNATIONAL LIMIT
1223,00113100,California Institute of Technology,Pasadena,CA,2014-06-16,1748,Contract,GERMANY,BONN UNIVERSITY
1224,00113100,California Institute of Technology,Pasadena,CA,2014-06-16,1569,Contract,DENMARK,UNISENSE
1225,00113100,California Institute of Technology,Pasadena,CA,2014-06-16,2100,Contract,CHINA,SUZHOU EVERFORTUNE IMP AND EXP CO L
1226,00113100,California Institute of Technology,Pasadena,CA,2014-06-17,54300,Contract,JAPAN,ASAHI SPECTRA COMPANY LTD
1227,00113100,California Institute of Technology,Pasadena,CA,2014-06-17,389,Contract,ENGLAND,ABCAM INCORPORATED
1228,00113100,California Institute of Technology,Pasadena,CA,2014-06-17,200,Contract,GERMANY,ATTO TEC
1229,00113100,California Institute of Technology,Pasadena,CA,2014-06-18,1060,Contract,JAPAN,KEYCOM CORP
1230,00113100,California Institute of Technology,Pasadena,CA,2014-06-19,1091,Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1231,00113100,California Institute of Technology,Pasadena,CA,2014-06-19,27000,Contract,JAPAN,SIGLEAD INC
1232,00113100,California Institute of Technology,Pasadena,CA,2014-06-19,247,Contract,JAPAN,AGC ENGINEERING CO LTD
1233,00113100,California Institute of Technology,Pasadena,CA,2014-06-19,1770,Contract,CANADA,DISCOVERY GARDEN INC
1234,00113100,California Institute of Technology,Pasadena,CA,2014-06-19,5000,Contract,CANADA,DISCOVERY GARDEN INC
1235,00113100,California Institute of Technology,Pasadena,CA,2014-06-20,541,Contract,CANADA,ROGUE RESEARCH INC
1236,00113100,California Institute of Technology,Pasadena,CA,2014-06-20,155,Contract,CANADA,AMERICAN DYE SOURCE INC
1237,00113100,California Institute of Technology,Pasadena,CA,2014-06-20,1255,Contract,CANADA,SEASTAR CHEMICALS INC
1238,00113100,California Institute of Technology,Pasadena,CA,2014-06-20,1543,Contract,CHINA,OPNETI COMMUNICATIONS COMPANY
1239,00113100,California Institute of Technology,Pasadena,CA,2014-06-23,3890,Contract,CANADA,SILICYCLE INC
