SCL_UNITID	SCL_NAME	SCL_DIVISION	SCL_SUBDIVISION	SCL_CONFERENCE	SCL_HBCU	SCL_PRIVATE	SPORT	FED_RATE	ASR
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	MTR	90	93
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	MFB	69	75
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	WWP	75	92
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	MBA	74	90
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	WTE	71	100
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	MVB	88	-99
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	WSO	85	97
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	WLA	75	92
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	WTR	90	94
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	MNO	100	100
213987	Mercyhurst University	2	0	Pennsylvania State Athletic Conference	2	1	MWP	50	73
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MGO	-99	88
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WFH	79	96
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WVB	86	95
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTR	46	-99
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSB	83	95
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTE	67	100
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBA	50	83
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WLA	88	96
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WBB	67	71
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTE	100	90
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSO	100	91
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MWR	88	93
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSW	64	83
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MFB	40	65
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBB	11	42
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTR	62	96
214041	Millersville University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSO	86	91
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WSB	80	95
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MNO	100	100
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MBB	70	92
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WVB	89	100
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MTR	100	92
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WTR	70	100
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WCR	100	100
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WTE	50	83
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MSO	72	83
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MBA	72	87
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WFH	52	-99
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WLA	79	100
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WBB	100	100
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	WSO	70	89
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MGO	67	69
215099	Philadelphia University	2	0	Central Atlantic Collegiate Conference	2	1	MTE	57	80
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	WTR	83	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	WSB	92	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	MTE	89	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	WTE	86	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	MBB	91	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	WBB	100	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	XRI	92	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	MGO	75	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	WVB	100	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	MTR	100	100
215132	University of the Sciences	2	0	Central Atlantic Collegiate Conference	2	1	MBA	73	96
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	MGO	80	89
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	WSO	75	87
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	MSO	80	76
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	WVB	94	91
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	WBB	50	81
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	WTR	78	90
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	MBA	70	83
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	MWR	54	64
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	MBB	50	73
215284	University of Pittsburgh-Johnstown	2	0	Pennsylvania State Athletic Conference	2	0	WGO	86	-99
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WGO	67	67
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MWR	60	62
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WSO	75	91
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WBB	86	100
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WLA	77	84
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MBA	52	88
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WVB	54	100
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WTE	80	100
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MFB	36	55
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MTR	60	69
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WSB	80	89
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MGO	50	-99
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WFH	57	93
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MTE	50	-99
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WNO	75	94
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MLA	48	75
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	WTR	66	89
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MBB	14	75
215947	Seton Hill University	2	0	Pennsylvania State Athletic Conference	2	1	MSO	50	85
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSW	87	97
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WLA	83	96
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTR	59	75
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WVB	70	95
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTE	100	75
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSO	77	91
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTR	69	82
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WBB	64	94
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSO	50	53
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBB	56	53
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBA	56	75
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MWR	11	42
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WFH	72	88
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MFB	46	61
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSB	75	91
216010	Shippensburg University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSW	88	89
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MFB	72	81
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTE	-99	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WFH	85	88
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSW	76	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSO	63	81
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTR	76	93
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTR	83	92
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSW	-99	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTE	64	83
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBB	25	62
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MWP	-99	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MWR	0	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSO	74	86
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WVB	94	96
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WWP	67	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WBB	86	91
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MGO	-99	-99
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBA	65	76
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSB	63	90
216038	Slippery Rock University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WLA	75	86
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTR	93	96
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTE	67	92
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WGY	80	95
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBB	50	61
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WLA	89	95
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MTR	92	93
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSO	64	87
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WTE	75	87
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSO	85	87
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MFB	51	62
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSW	87	96
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MSW	71	72
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WFH	81	97
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WGO	36	75
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WBB	64	81
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MGO	67	87
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	MBA	62	73
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WVB	92	95
216764	West Chester University of Pennsylvania	2	0	Pennsylvania State Athletic Conference	2	0	WSB	76	92
217633	Anderson University	2	0	South Atlantic Conference	2	1	MWR	19	31
217633	Anderson University	2	0	South Atlantic Conference	2	1	MTR	36	40
217633	Anderson University	2	0	South Atlantic Conference	2	1	WGO	71	83
217633	Anderson University	2	0	South Atlantic Conference	2	1	MBA	47	56
217633	Anderson University	2	0	South Atlantic Conference	2	1	MBB	35	56
217633	Anderson University	2	0	South Atlantic Conference	2	1	MTE	30	67
217633	Anderson University	2	0	South Atlantic Conference	2	1	WVB	26	70
217633	Anderson University	2	0	South Atlantic Conference	2	1	WBB	57	91
217633	Anderson University	2	0	South Atlantic Conference	2	1	WSB	56	90
217633	Anderson University	2	0	South Atlantic Conference	2	1	WSO	56	89
217633	Anderson University	2	0	South Atlantic Conference	2	1	MGO	50	58
217633	Anderson University	2	0	South Atlantic Conference	2	1	WTE	40	73
217633	Anderson University	2	0	South Atlantic Conference	2	1	WTR	38	73
217633	Anderson University	2	0	South Atlantic Conference	2	1	MSO	44	61
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	MTE	63	86
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	MFB	45	44
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	WTR	63	86
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	WTE	80	80
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	WSB	67	87
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	MBA	50	55
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	WVB	88	89
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	MBB	50	24
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	MTR	53	74
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	WBB	50	59
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	MGO	33	100
217721	Benedict College	2	0	Southern Intercol. Ath. Conf.	1	1	WGO	67	100
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	MTR	77	71
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	WVB	59	71
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	MBA	30	50
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	WBB	29	71
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	MBB	43	42
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	WTE	100	-99
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	WTR	71	86
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	WSB	69	80
217873	Claflin University	2	0	Southern Intercol. Ath. Conf.	1	1	MTE	0	-99
217907	Coker College	2	0	South Atlantic Conference	2	1	WSB	65	94
217907	Coker College	2	0	South Atlantic Conference	2	1	MTE	17	75
217907	Coker College	2	0	South Atlantic Conference	2	1	WTE	100	100
217907	Coker College	2	0	South Atlantic Conference	2	1	WSO	59	91
217907	Coker College	2	0	South Atlantic Conference	2	1	WTR	64	75
217907	Coker College	2	0	South Atlantic Conference	2	1	MTR	18	33
217907	Coker College	2	0	South Atlantic Conference	2	1	WBB	37	71
217907	Coker College	2	0	South Atlantic Conference	2	1	MGO	44	70
217907	Coker College	2	0	South Atlantic Conference	2	1	MSO	33	71
217907	Coker College	2	0	South Atlantic Conference	2	1	MBA	45	83
217907	Coker College	2	0	South Atlantic Conference	2	1	WVB	25	67
217907	Coker College	2	0	South Atlantic Conference	2	1	MBB	40	82
217907	Coker College	2	0	South Atlantic Conference	2	1	MLA	-99	100
217961	Converse College	2	0	Conference Carolinas	2	1	WTE	67	63
217961	Converse College	2	0	Conference Carolinas	2	1	WTR	89	80
217961	Converse College	2	0	Conference Carolinas	2	1	WBB	35	69
217961	Converse College	2	0	Conference Carolinas	2	1	WLA	-99	100
217961	Converse College	2	0	Conference Carolinas	2	1	WSO	63	86
217961	Converse College	2	0	Conference Carolinas	2	1	WVB	25	60
217998	Erskine College	2	0	Conference Carolinas	2	1	WGO	60	80
217998	Erskine College	2	0	Conference Carolinas	2	1	MGO	43	63
217998	Erskine College	2	0	Conference Carolinas	2	1	WBB	75	67
217998	Erskine College	2	0	Conference Carolinas	2	1	WTR	86	86
217998	Erskine College	2	0	Conference Carolinas	2	1	WSB	92	87
217998	Erskine College	2	0	Conference Carolinas	2	1	MBA	61	69
217998	Erskine College	2	0	Conference Carolinas	2	1	WLA	40	75
217998	Erskine College	2	0	Conference Carolinas	2	1	MBB	69	71
217998	Erskine College	2	0	Conference Carolinas	2	1	MTR	67	86
217998	Erskine College	2	0	Conference Carolinas	2	1	MTE	56	67
217998	Erskine College	2	0	Conference Carolinas	2	1	WTE	50	100
217998	Erskine College	2	0	Conference Carolinas	2	1	MSO	47	65
217998	Erskine College	2	0	Conference Carolinas	2	1	WVB	-99	100
217998	Erskine College	2	0	Conference Carolinas	2	1	WSO	50	69
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	MSO	35	61
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	MBB	14	46
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	WTR	60	63
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	MTE	67	100
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	MGO	100	63
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	WBB	56	76
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	WVB	44	67
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	WTE	0	50
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	WSB	69	86
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	MTR	50	58
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	WSO	53	80
218061	Francis Marion University	2	0	Peach Belt Conference	2	0	MBA	54	76
218229	Lander University	2	0	Peach Belt Conference	2	0	WBB	30	59
218229	Lander University	2	0	Peach Belt Conference	2	0	MBB	20	38
218229	Lander University	2	0	Peach Belt Conference	2	0	MTE	60	82
218229	Lander University	2	0	Peach Belt Conference	2	0	MSO	93	89
218229	Lander University	2	0	Peach Belt Conference	2	0	MBA	35	64
218229	Lander University	2	0	Peach Belt Conference	2	0	WVB	70	85
218229	Lander University	2	0	Peach Belt Conference	2	0	MGO	75	82
218229	Lander University	2	0	Peach Belt Conference	2	0	WSO	71	100
218229	Lander University	2	0	Peach Belt Conference	2	0	WSB	35	57
218229	Lander University	2	0	Peach Belt Conference	2	0	WTR	50	-99
218229	Lander University	2	0	Peach Belt Conference	2	0	WTE	63	90
218238	Limestone College	2	0	Conference Carolinas	2	1	WSO	89	88
218238	Limestone College	2	0	Conference Carolinas	2	1	WSW	77	92
218238	Limestone College	2	0	Conference Carolinas	2	1	WSB	75	77
218238	Limestone College	2	0	Conference Carolinas	2	1	WTE	100	100
218238	Limestone College	2	0	Conference Carolinas	2	1	WTR	67	50
218238	Limestone College	2	0	Conference Carolinas	2	1	WVB	50	100
218238	Limestone College	2	0	Conference Carolinas	2	1	MSO	36	56
218238	Limestone College	2	0	Conference Carolinas	2	1	MFB	-99	-99
218238	Limestone College	2	0	Conference Carolinas	2	1	MSW	31	75
218238	Limestone College	2	0	Conference Carolinas	2	1	MLA	32	50
218238	Limestone College	2	0	Conference Carolinas	2	1	MBA	36	53
218238	Limestone College	2	0	Conference Carolinas	2	1	WLA	86	91
218238	Limestone College	2	0	Conference Carolinas	2	1	MTE	0	67
218238	Limestone College	2	0	Conference Carolinas	2	1	MBB	25	24
218238	Limestone College	2	0	Conference Carolinas	2	1	WGO	50	67
218238	Limestone College	2	0	Conference Carolinas	2	1	MTR	71	44
218238	Limestone College	2	0	Conference Carolinas	2	1	MWR	45	43
218238	Limestone College	2	0	Conference Carolinas	2	1	WBB	67	57
218238	Limestone College	2	0	Conference Carolinas	2	1	MGO	0	0
218414	Newberry College	2	0	South Atlantic Conference	2	1	MTE	100	80
218414	Newberry College	2	0	South Atlantic Conference	2	1	MSO	38	83
218414	Newberry College	2	0	South Atlantic Conference	2	1	WLA	-99	100
218414	Newberry College	2	0	South Atlantic Conference	2	1	MWR	18	44
218414	Newberry College	2	0	South Atlantic Conference	2	1	WTR	33	50
218414	Newberry College	2	0	South Atlantic Conference	2	1	MGO	50	61
218414	Newberry College	2	0	South Atlantic Conference	2	1	WGO	43	71
218414	Newberry College	2	0	South Atlantic Conference	2	1	MTR	80	100
218414	Newberry College	2	0	South Atlantic Conference	2	1	WTE	0	80
218414	Newberry College	2	0	South Atlantic Conference	2	1	WVB	70	94
218414	Newberry College	2	0	South Atlantic Conference	2	1	MBB	0	61
218414	Newberry College	2	0	South Atlantic Conference	2	1	MBA	44	69
218414	Newberry College	2	0	South Atlantic Conference	2	1	MFB	44	48
218414	Newberry College	2	0	South Atlantic Conference	2	1	WSO	50	87
218414	Newberry College	2	0	South Atlantic Conference	2	1	WBB	29	83
218414	Newberry College	2	0	South Atlantic Conference	2	1	WSB	44	90
218441	North Greenville University	2	0	Conference Carolinas	2	1	MGO	57	56
218441	North Greenville University	2	0	Conference Carolinas	2	1	MFB	30	44
218441	North Greenville University	2	0	Conference Carolinas	2	1	WTE	71	80
218441	North Greenville University	2	0	Conference Carolinas	2	1	MTE	60	55
218441	North Greenville University	2	0	Conference Carolinas	2	1	WGO	100	100
218441	North Greenville University	2	0	Conference Carolinas	2	1	WSB	53	63
218441	North Greenville University	2	0	Conference Carolinas	2	1	WSO	33	68
218441	North Greenville University	2	0	Conference Carolinas	2	1	WBB	64	67
218441	North Greenville University	2	0	Conference Carolinas	2	1	MBB	37	47
218441	North Greenville University	2	0	Conference Carolinas	2	1	MSO	33	55
218441	North Greenville University	2	0	Conference Carolinas	2	1	WVB	50	73
218441	North Greenville University	2	0	Conference Carolinas	2	1	WTR	67	71
218441	North Greenville University	2	0	Conference Carolinas	2	1	MTR	43	54
218441	North Greenville University	2	0	Conference Carolinas	2	1	MBA	35	58
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	WTR	100	63
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	MTE	0	78
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	WSB	61	82
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	MBA	58	64
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	MBB	89	46
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	WBB	53	71
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	WSO	57	85
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	WVB	64	80
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	WTE	40	83
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	MSO	38	53
218645	University of South Carolina-Aiken	2	0	Peach Belt Conference	2	0	MGO	43	55
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WBB	83	92
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WTR	80	84
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MBA	67	85
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MTR	76	88
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WTE	87	94
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MTE	82	92
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MWR	64	79
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WSB	75	95
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WGO	70	80
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MFB	56	70
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WVB	75	83
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MBB	91	79
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	MGO	60	81
219000	Augustana College	2	0	Northern Sun Intercollegiate Conference	2	1	WSO	67	97
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	MFB	41	71
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	MTR	71	88
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	MBB	56	72
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	WTR	48	88
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	WVB	62	82
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	WBB	50	75
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	WSB	60	85
219046	Black Hills State University	2	0	Rocky Mountain Athletic Conference	2	0	WGO	33	100
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	MFB	31	53
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	MBA	25	55
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WVB	87	100
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WGO	50	-99
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WSO	63	100
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WTR	44	95
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	MWR	26	45
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	MBB	36	100
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WTE	67	-99
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	MTR	45	67
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WSW	44	67
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	MGO	0	-99
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WBB	38	92
219259	Northern State University	2	0	Northern Sun Intercollegiate Conference	2	0	WSB	38	78
219347	South Dakota School of Mines and Technology	2	0	Rocky Mountain Athletic Conference	2	0	MBB	53	90
219347	South Dakota School of Mines and Technology	2	0	Rocky Mountain Athletic Conference	2	0	MGO	100	100
219347	South Dakota School of Mines and Technology	2	0	Rocky Mountain Athletic Conference	2	0	MFB	50	69
219347	South Dakota School of Mines and Technology	2	0	Rocky Mountain Athletic Conference	2	0	WBB	75	92
219347	South Dakota School of Mines and Technology	2	0	Rocky Mountain Athletic Conference	2	0	WGO	100	100
219347	South Dakota School of Mines and Technology	2	0	Rocky Mountain Athletic Conference	2	0	MTR	77	87
